name,country,city,businessType
INSTITUTE OF PLANT PHYSIOLOGY AND GENETICS OF BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Research Organisations
HIGH- TECHNOLOGY PARK- TU VARNA,Bulgaria,Varna,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VITOSHA RESEARCH EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EDUCATIONAL CENTER - VARNA EOOD,Bulgaria,VARNA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BURGAS FREE UNIVERSITY,Bulgaria,BURGAS,Higher or Secondary Education Establishments
SIRMA MOBILE AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GRAFIXOFT OOD,Bulgaria,GABROVO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Point L - Bulgaria Ltd,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSITY SPECIALIZED HOSPITAL FOR ACTIVE TREATMENT OF ENDOCRINOLOGY ACAD. IV. PENTCHEV PLC,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Bulgarian Center for Bioethics,Bulgaria,Sofia,Other
Health Psychology Research Center,Bulgaria,Sofia,Research Organisations
GAMA/SOFIA LTD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SDRUZJENIE KLUB IKONOMIKA 2000 (Club Economika 2000),Bulgaria,SOFIA,Research Organisations
NACIONALNA BIBLIOTEKA SV SV CYRIL I METODIJ (St. St. Cyril and Methodius National Library),Bulgaria,Sofia,Research Organisations
Fashion Agency Mirage LTD (Modna Agenciq Miraj ODD),Bulgaria,Vratsa,Private for-profit entities (excluding Higher or Secondary Education Establishments)
A.D.A. Architectural Design Agency OOD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE FOR MARKET ECONOMICS,Bulgaria,SOFIA,Other
Bulgarian Maritime Training Centre,Bulgaria,Varna,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Data Optics Balkans Ltd,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BDZH-PUTNICHESKI PREVOZI EOOD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL RAILWAY INFRASTRUCTURE COMPANY,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Institute For Security And International Studies,Bulgaria,Sofia,Research Organisations
WEBGATE AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIRTECH LTD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Bulgarian Shortsea Promotion Centre Bulgaria,Bulgaria,Varna,Unknown
SDRUZJENIE CHERNOMORSKA BREGOVA ASO CIACIJA*BLACK SEA COASTAL ASSOCIATI ON BSCA,Bulgaria,VARNA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OBSHTINA IVANOVO,Bulgaria,IVANOVO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
HIGHER SCHOOL OF TRANSPORT - TODOR KABLESHKOV,Bulgaria,SOFIA,Higher or Secondary Education Establishments
BDZ - TOVARNI PREVOZI EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL INSTALLATION UNION,Bulgaria,PLOVDIV,Other
University of Forestry,Bulgaria,Sofia,Higher or Secondary Education Establishments
BILBOBUL OOD,Bulgaria,RUSE,Unknown
ASTEA SOLUTIONS AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Centre for National Security and Defense Research,Bulgaria,Sofia,Research Organisations
SDRUZHENIE ASOCIACIYA IKONOMIKAI DEMOKRACIYA,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"European center for Development, Execution and Management of Projects",Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTRY OF ECONOMY AND ENERGY,Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUTE OF TECHNOLOGY AND DEVELOPMENT FOUNDATION,Bulgaria,Sofia,Other
INSTITUT ZA GORATA - BAN,Bulgaria,Sofia,Higher or Secondary Education Establishments
Energy Institute JSC,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Executive Agency Electronic Communications Networks and Information Systems,Bulgaria,Sofia,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
COMMETRIC EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KINGFELL BULGARIA EOOD,Bulgaria,Plovdiv,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"""SPECIALIZED HOSPITAL FOR ACTIVE TREATMENT OF INFECTIOUS AND PARASITIC DISEASES """"PROF. I. KIROV'""",Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BULGARIAN PHOTOVOLTAIC ASSOCIATION,Bulgaria,SOFIA,Other
FILIPOV - I.S. Ltd,Bulgaria,Pazardjik,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BULGARSKA ASOCIACIYA NA PROIZVODITELITE NA ORGANZHERIYNA PRODUKCIYA SDRUZHENIE,Bulgaria,Plovdiv,Other
Aldagot,Bulgaria,Kostinbrod,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OLINEZA OOD,Bulgaria,KOSTINBROD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE OF EXPERIMENTAL MORPHOLOGY AND ANTHROPOLOGY WITH MUSEUM- BAS,Bulgaria,SOFIA,Research Organisations
ANIMUS ASSOCIATION FOUNDATION AAF,Bulgaria,SOFIA,Other
( Research Organization and Manufacture of Bioproducts OOD),Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
I-SOFT OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SHUMENSKI UNIVERSITET EPISKOP KONSTANTIN PRESLAVSKI,Bulgaria,SHUMEN,Higher or Secondary Education Establishments
BULGARIAN ASSOCIATION OF THE FOOD AND DRINK INDUSTRY,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUROCONSULTANTS BULGARIA SA AD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Bulgarian Society for NDT,Bulgaria,Sofia,Other
RESEARCH CENTRE - REGIONAL AND GLOBAL DEVELOPMENT,Bulgaria,SOFIA,Research Organisations
REGIONALEN ISTORICHESKI MUZEI - STARA ZAGORA,Bulgaria,STARA ZAGORA,Research Organisations
BULGARIAN ASSOCIATION FOR PROMOTION OF EDUCATION AND SCIENCE,Bulgaria,PLOVDIV,Other
ASSOCIATION OF THE MEAT PROCESSORS IN BULGARIA,Bulgaria,SOFIA,Other
CENTRAL LABORATORY OF PHYSICO-CHEMICAL MECHANICS AT BULGARIAN ACADEMY OF SCIENCES,Bulgaria,SOFIA,Research Organisations
UNIVERSITY MULTI-PROFILE HOSPITAL FOR ACTIVE TREATMENT ALEXANDROVSKA EAD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TECHNOLOGICA EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MARINE TECHNICAL GROUP - DOLPHIN PLC,Bulgaria,VARNA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTER FOR RESTORATION OF ART WORKS OOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BOTEGA Z EOOD,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Academy of the Ministry of Interior Bulgaria,Bulgaria,Sofia,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Ministry of Interior,Bulgaria,Sofia,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PLANT PROTECTION INSTITUTE,Bulgaria,KOSTINBROD,Research Organisations
EXECUTIVE FORESTRY AGENCY,Bulgaria,SOFIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
JUGLANS REGIA BG OOD,Bulgaria,AYTOS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ELECTRON CONSORTIUM JSC,Bulgaria,SOFIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Balkan British Social Surveys AD,Bulgaria,Sofia,Private for-profit entities (excluding Higher or Secondary Education Establishments)
