name,country,city,businessType
MUNICIPAL CORPORATION OF RAIPUR,India,RAIPUR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
NATIONAL INSTITUTE OF HYDROLOGY,India,ROORKEE UTTARANCHAL,Research Organisations
SPT CONSULTANCY SERVICES PARTNERSHIP,India,CHENNAI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DHI - (INDIA) WATER & ENVIRONMENT PVT LTD,India,NEW DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VEOLIA WATER (INDIA) PVT LTD,India,New Delhi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARUN GULATI,India,Dehradun,Private for-profit entities (excluding Higher or Secondary Education Establishments)
National Institute of Pharmaceutical Education and Research,India,S. A. S. Nagar,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Institute of Molecular Medicine,India,Kolkata,Research Organisations
INDIA CHINA ECONOMIC AND CULTURAL COUNCIL TRUST,India,NEW DELHI,Research Organisations
INSTITUTE OF PUBLIC HEALTH,India,BANGALORE,Research Organisations
CENTRAL MINE PLANNING & DESIGN INSTITUTE LTD,India,RANCHI,Unknown
Critical Art and Media Practices (CAMP),India,Mumbai,Other
CENTRE FOR CHRONIC DISEASE CONTROL SOCIETY,India,NEW DELHI,Research Organisations
George Institute for Global Health,India,Hyderabad,Research Organisations
Dr. Reddy's Laboratories Ltd,India,Hyderabad,Research Organisations
BANARAS HINDU UNIVERSITY,India,VARANASI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Mahanirban Calcutta Research Group,India,Kolkata,Research Organisations
