name,country,city,businessType
PLAMA-PUR PROIZVODNJA IN PREDELAVAPLASTICNIH MAS DD PODGRAD,Slovenia,PODGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GEOINZENIRING DRUZBA ZA GEOLOSKI INZENIRING DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
REGIONALNI TEHNOLOÅ KI CENTER ZASAVJE D.O.O.,Slovenia,Hrastnik,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TIC - LENS LASERSKE TEHNOLOGIJE DOO,Slovenia,CELJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AAS AVTORSKA AGENCIJA ZA SLOVENIJO DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"GLOBEVNIK, REZILNO ORODJE DOO",Slovenia,KRANJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TEHNOS PODJETJE ZA PROIZVODNJO OROD IJ STROJEV IN PREDELAVO PLASTICNIH MAS DOO ZALEC,Slovenia,Zalec,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"PRIMORJE DD DRUZBA ZA GRADBENISTVO,INZENIRING IN DRUGE POSLOVNE STORITVE",Slovenia,AJDOVSCINA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STILLES d.d.,Slovenia,Sevnica,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TOSAMA TOVARNA SANITETNEGA MATERIALA DOO,Slovenia,DOMZALE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GOSPODARSKO INTERESNO ZDRUZENJE ACS SLOVENSKI AVTOMOBILSKI GROZD,Slovenia,LJUBLJANA,Research Organisations
BO - MO SVETOVALNO PODJETJE D.O.O.,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AMZS DRUZBA ZA OPRAVLJANJE STORITEV CLANOM AMD IN DRUGIM UDELEZENCEM V CESTNEM PROMETU DD,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"""ENOS LNG, DRUZBA ZA RAZISKAVE, RAZVOJ, UVAJANJE IN UPORABO TECHNOLOGIJ NA PODROCJU ENERGETIKE DOO""",Slovenia,JESENICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HIDRIA d.d. Podjetje za ustanavljanje in upravljanje druzb,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Ministrstvo za kmetijstvo, gozdarstvo in prehrano",Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
KOPITARNA SEVNICA D.D.,Slovenia,SEVNICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZAVOD ZA ZDRAVSTVENO VARSTVO MURSKA,Slovenia,MURSKA SOBOTA,Research Organisations
TELARGO DOO INFORMACIJSKE RESITVE VPROMETU IN TRANSPORTU,Slovenia,LJUBLJANA,Unknown
"OPREMA RAVNE PNEVMATIKA, HIDRAVLIKA, ORODJA IN TEHNOLOSKE LINIJE D.O.O.",Slovenia,RAVNE NA KOROSKEM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PEPI PLAST PROIZVODNJA STORITVE TRGOVINA DOO,Slovenia,SEMPETER PRI GORICI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"DOMEL, ELEKTROMOTORJI IN GOSPODINJSKI APARATI, D. D.",Slovenia,ZELEZNIKI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZIMICELL RESITVE PRI NIZKOENERGIJSKI GRADNJI DOO,Slovenia,KOMENDA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MONTAZNA GRADNJA TADEJ ZIMIC SP,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZAVOD ZA GOZDOVE SLOVENIJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BALDER OPTOELEKTRONSKI ELEMENTI INMERILNA TEHNIKA DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GEAPRODUKT TRGOVSKO PODJETJE NA DEBELO IN DROBNO DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PRO CONTUS POSLOVNE STORITVE DOO,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PERUTNINA PTUJ REJA PERUTNINE PROIZVODNJA KRMIL PERUTNINSKEGA MESA INIZDELKOV TRGOVINA IN STORITVE DD,Slovenia,PTUJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDNARODNA FAKULTETA ZA DRUZBENE IN POSLOVNE STUDIJE ZAVOD,Slovenia,CELJE,Higher or Secondary Education Establishments
OPTOTEK RAZVOJ IN PROIZVODNJA OPTICNE IN LASERSKE OPREME DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORIA POSLOVNE RESITVE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PREDIKAT d.o.o.,Slovenia,ZDOLE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZDRUZENJE SLOVENSKE FOTOVOLTAIKE (ZSFV) GOSPODARSKO INTERESNO ZDRUZENJE,Slovenia,CELJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CAP - CENTER ZA APLIKATIVNE POLIMERE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"GEJZIR DOO, PODJETJE ZA POSLOVNE STORITVE, LJUBLJANA",Slovenia,Ljubljana,Unknown
HELIOS SESTAVLJENO PODJETJE ZA KAPITALSKE NALOZBE IN RAZVOJ D.D.,Slovenia,DOMZALE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HELIOS TOVARNA BARV, LAKOV IN UMETNIH SMOL KOLICEVO DOO",Slovenia,DOMZALE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LITOSTROJ RAVNE PODJETJE ZA PROIZVODNJO STISKALNIC STROJNIH DELOV IN NAPRAV DOO,Slovenia,RAVNE NA KOROSKEM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CESTEL CESTNI INZENIRING DOO,Slovenia,TRZIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ISKRA ZASCITE D.O.O. PODJETJE ZA IZVAJANJE ZASCIT , INZENIRING IN KOOPERACIJE",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HIDRIA IMP KLIMA PROIZVODNJA KLIMASISTEMOV DOO,Slovenia,GODOVIC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENVIRONMENTAL AGENCY OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"TOTRA PLASTIKA podjetje izdelkov iz plasticnih mas, d.o.o",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INDUSTRIJSKI RAZVOJNI CENTER SLOVENSKE PREDILNE INDUSTRIJE,Slovenia,LITIJA,Research Organisations
SVILANIT TEKSTILNA TOVANA DD,Slovenia,Kamnik,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SONCE.NET DIGITALNI MARKETING DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MESTNA OBCINA MARIBOR,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUT ZA RAZISKAVE IN RAZVOJ UTRIP ZAVOD,Slovenia,GROSUPLJE,Research Organisations
NARODNA IN UNIVERZITETNA KNJIZNICA,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SPLOSNA BOLNISNICA CELJE,Slovenia,CELJE,Research Organisations
Å tudentsko druÅ¡tvo za sinoloÅ¡ke zadeve Yuan,Slovenia,Ljubljana,Other
"CYCORP, RAZISKOVANJE IN EKSPERIMENTALNI RAZVOJ D.O.O.",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ALCOM PROIZVODNJA IN TRGOVINA DOO,Slovenia,KRANJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTER ZA KARTOGRAFIJO FAVNE IN FLORE ZAVOD,Slovenia,MIKLAVZ NA DRAVSKEM POLJU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VILKOGRAD NIZKE GRADNJE DOO,Slovenia,SENTJUR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SOLVERA LYNX NOVE TEHNOLOGIJE ZA ENERGETIKO DD,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SALONIT ANHOVO GRADBENI MATERIALI D.D.,Slovenia,DESKLE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
B2 IZOBRAZEVANJE IN INFORMACIJSKE STORITVE d.o.o,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VENDER PROIZVODNJA TRGOVINA INZENIRING IN ZASTOPSTVO DOO - VENDER D.O.O.,Slovenia,ZALEC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MARMOR HOTAVLJE DRUZBA ZA OBDELAVOKAMNA DD HOTAVLJE,Slovenia,GORANJA VAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Airnet trgovina in storitve d.o.o.,Slovenia,Celje,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"AMANOVA - INTELIGENTNI SISTEMI, SENZORJI IN NOVI MATERIALI D.O.O.",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HELLA SATURNUS SLOVENIJA, PROIZVODNJA SVETLOBNE OPREME ZA MOTORNA IN DRUGA VOZILA DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Direkcija Republike Slovenije za ceste,Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BIA SEPARATIONS DOO,Slovenia,AJDOVSCINA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDNARODNO ZDRUZENJE UPRAVLJAVCEV INFRASTRUKTURE ZA SPORT IN PROSTI CAS,Slovenia,KRANJ,Other
"INSTRUMENTATION TECHNOLOGIES, ELEKTRONSKA INSTRUMENTACIJA IN PRODUKTI ZA PROCESIRANJE SIGNALOV DD",Slovenia,SOLKAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SLOVENSKE ZELEZNICE-POTNISKI PROMETDRUZBA ZA OPRAVLJANJE PREVOZA POTNIKOV V NOTRANJEM IN MEDNARODNEM ZELEZNISKEM PROMETU DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LIP OPAZNE PLOSCE BOHINJ DOO,Slovenia,BOHINJSKA BISTRICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"INSTITUT ZA MATEMATIKO, FIZIKO IN MEHANIKO UNIVERZE EDVARDA KARDELJA VLJUBLJANI PO",Slovenia,Ljubljana,Research Organisations
SPLOSNA BOLNISNICA NOVO MESTO,Slovenia,NOVO MESTO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PLAMTEX INT DOO,Slovenia,MENGES,Unknown
PLAMTEX PODJETJE ZA PROIZVODNJO PREDELAVO TRGOVINO GOSTINSTVO ZASTOPSTVO IN MARKETING DOO MENGES,Slovenia,MENGES,Unknown
SOLVERA LYNX NOVE TEHNOLOGIJE ZA ENERGETIKO DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ELEKTROSERVISI, ENERGETIKA, MERILNI LABORATORIJ IN NEPREMICNINE D.D.",Slovenia,TRZIN,Unknown
TELEKOM SLOVENIJE DD,Slovenia,LJUBLJANA,Unknown
"ELEKTRO PRIMORSKA, PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE DD",Slovenia,NOVA GORICA,Unknown
Si.mobil d.d.,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ENVIGENCE, OKOLJSKA INTELIGENCA, DOO",Slovenia,SOLKAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUZBA ZA RAZISKAVE V CESTNI IN PROMETNI STROKI SLOVENIJE,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"DDC SVETOVANJE INZENIRING, DRUZBA ZA SVETOVANJE IN INZENIRING, DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FRUTAROM ETOL TOVARNA AROM IN ETERICNIH OLJ DOO,Slovenia,Skofja vas,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Plestenjak Joze - Lesten Izvajanje Raziskovalne Dejavnosti In Izdelovanje Drobnih Lesenih Predmetov Ter Prodaja Lastnih In Tujih Izdelkov,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
REMTY-R PODJETJE ZA INZENIRING IN TRGOVINO D.O.O.,Slovenia,LJUBLJANA,Unknown
"AKROPOLA DRUZBA ZA INZENIRING, PROJEKTIRANJE, TRGOVINO IN PROIZVODNJO, DOO",Slovenia,LJUBLJANA,Unknown
AMNIN D.O.O CENTR ZA ZNANSTVENO VIZUALIZACIJO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"REFORM E.C., DRUZBA ZA MEDNARODNO TRGOVINO, D.O.O.",Slovenia,Nova Gorica,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZAVOD TEHNOLOSKA MREZA ICT,Slovenia,LJUBLJANA,Research Organisations
MINISTRSTVO ZA KULTURO REPUBLIKE SLOVENIJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
HIDRIA AET d.o.o. Druzba za proizvodnjo vzignih sistemov in elektronike d.o.o.,Slovenia,TOLMIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUSTVO ZA ZDRAVJE SRCA IN OZILJA SLOVENIJE,Slovenia,LJUBLJANA,Research Organisations
KONTROLA ZRACNEGA PROMETA SLOVENIJE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IPAK INSTITUT ZA SIMBOLNO ANALIZO IN RAZVOJ INFORMACIJSKIH TEHNOLOGIJ VELENJE ZAVOD,Slovenia,VELENJE,Research Organisations
BridA zavod za sodobno umetnost Sempas,Slovenia,SEMPAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VISOKA SOLA ZA TEHNOLOGIJO POLIMEROV ZAVOD,Slovenia,SLOVENJ GRADEC,Higher or Secondary Education Establishments
EOHIPPUS DRUZBA ZA USPOSABLJANJE IN ZAPOSLOVANJE INVALIDOV D.O.O.,Slovenia,BOROVNICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TERMOPLASTI PLAMA d.o.o.,Slovenia,Podgrad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RR & CO. RAZISKAVE RAZVOJ IN PRENOS ZNANJA DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ALMA MATER EUROPEAE - EVROPSKI CENTER, MARIBOR",Slovenia,MARIBOR,Higher or Secondary Education Establishments
GENELITIK GENETSKE STORITVE DOO,Slovenia,KOPER,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HELI PRO, proizvodnja in razvoj kirurskih implantatov,d.o.o.",Slovenia,LESCE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HELI PRO, PROIZVODNJA IN RAZVOJ KIRURSKIH IMPLANTATOV, DOO",Slovenia,LESCE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE MUNICIPALITY OF SOLCAVA,Slovenia,SOLCAVA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BDO EOS SVETOVANJE DOO*,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SILKEM PROIZVODNJA ZEOLITOV DOO,Slovenia,KIDRICEVO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA NEIONIZIRNA SEVANJA ZAVOD*INSTITUTE OF NONIONIZING RADIATION INIS,Slovenia,LJUBLJANA,Research Organisations
TEHNOLOSKI CENTER POLI-EKO,Slovenia,CELJE,Research Organisations
SANING INTERNATIONAL PODJETJE ZA SANACIJE OBJEKTOV DOO KRANJ,Slovenia,KRANJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SINTESIO USTANOVA,Slovenia,KRANJ,Other
MG-SOFT PODJETJE ZA RACUNALNISKI INZENIRING DOO,Slovenia,RUSE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Policijska uprava Maribor,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUT ZA RAZVOJ STARTUPOV IN MLADIH PODJETIJ ABC,Slovenia,LJUBLJANA,Other
"VPD, TRGOVINA Z MEDICINSKO TEHNICNIMI PRIPOMOCKI, BLED DOO",Slovenia,BLED,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SOLINE PRIDELAVA SOLI D.O.O.,Slovenia,Portoroz,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTRSTVO ZA GOSPODARSTVO,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MINISTRSTVO ZA PRAVOSODJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INFORMACIJSKI POOBLASCENEC INFORMATTION COMMISSIONER,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"REGENERACIJA NAKUP, PREDELAVA, PRODAJA, DOO",Slovenia,VODICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TURBOINSTITUT INSTITUT ZA TURBINSKE STROJE DD,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
